name1,name2,time
6b33a9d2c879f76bd5474f4356da51d4,4fc8529b5de84f6c31f0b87dc11c5a40,2
010523-121.63665-31.25144001,010424-121.63665-31.25144001,2
fb8b00722c7dfe5f01cafcbf8aefbce8,9ab24118634c26d89b549e45131ca754,2
123016-121.5897-31.26855001,123012-121.5897-31.26855001,4
c4d1eed4d64ea39df8c16a22f3b8ef15,839b4773ccca9e71d5ea54bd90dd4431,2
010420-121.40492-31.23878001,123021-121.40492-31.23878001,2
1a799d79f05dd719ceb3e108047f2899,9ab24118634c26d89b549e45131ca754,2
010610-121.49763-31.23267001,010612-121.49763-31.23267001,2
1a30b0a78cb8175b57f39eafebaede8a,b3cd84ddd2349e348eee6cd534bdc305,2
01058-121.54021-31.23826001,123020-121.54021-31.23826001,3
b3d2df9a15c5bb0a6645ff049ce0cc21,ac44165ae39a1149e5973d98d10b5e34,2
122714-121.40069-31.24175001,010513-121.40069-31.24175001,2
8c48c0e528e511fe9f5c3321d7fa4a50,b53eeb1f92e4664103c5c912260bb9b4,2
123014-121.45257-31.19331001,010413-121.45257-31.19331001,3
2327c1b20f6c29aaea1ee82d4befa411,6cb3af0bd95e1c5b200b3d612e432e58,2
123018-121.49998-31.24314001,010511-121.49998-31.24314001,13
4f37382147b88824f4165a6a16cb6648,da5cb9dd650ff9233219fc41b497f6e0,2
123112-121.49333-31.20972001,123114-121.49333-31.20972001,2
8a61b2f2172ca7743283fccceee56a3f,3cfa012556d10fa6c5f81691752c10db,2
122812-121.39452-31.26532001,122813-121.39452-31.26532001,3
8c48c0e528e511fe9f5c3321d7fa4a50,06d94b2c332fae5db7ddc5f946901679,2
122922-121.450734-31.19151001,010223-121.450734-31.19151001,4
3cde039e7cc71548c64b59e0fab6b40f,9faa1f0bf864c61f0166c44f1651745c,2
010213-121.369-31.11330001,010417-121.41861-31.12666,3
652f67450283c020af80932394167d78,6294db7e85da2fa279ce002b14e35f56,2
010610-121.43125-31.28955001,122914-121.43125-31.28955001,2
48d9e0bb3f9dcfcbd37f284d7f6b9033,eeaeb38ada47cc885dfef6291cc7dc02,2
123121-121.39591-31.13346001,123122-121.39591-31.13346001,2
30d6f9fde4251cbd59542d16cdb74b7e,c9b0ef532cd272156031410dacb99d34,2
12292-121.47642-31.25719001,12301-121.47642-31.25719001,2
2c941387893748345e2d6a6060f8813a,7fd4bae8bac836768f3dc361df56ab4f,2
01068-121.41275-31.25452001,01063-121.41275-31.25452001,8
7a70d0a90b97b4c5f3b72235e5b76288,54c4fa7a6e35c2d914dc0b57cfe372cb,2
010117-121.411433-31.110366,010120-121.3827-31.10984001,2
11d4d9d7dd0a9630f60fa33f850ab2eb,c962b5dbf9e893894965b5c18880bb90,2
010410-121.48635-31.31537001,010116-121.49056-31.32278001,4
14ae06d82129b91835f080ee0349f60c,211f9a429baf6139ad459040a3c32d07,2
010512-121.511669-31.21916901,010612-121.511669-31.21916901,3
9fe5712889828ac5f7236296817e6331,2c941387893748345e2d6a6060f8813a,2
010613-121.41982-31.25678001,123112-121.41275-31.25452001,2
601678dea397cca565bce83f1aacdcc9,8847baa8fd8bc8328cd512b4653743ee,2
12315-121.5893-31.28280001,01066-121.5893-31.28280001,34
b0ae94fe57637d7afc99132f978bb8e7,280cc7a4fa965e1c812b80a17ba9eca5,2
123021-121.45963-31.22702001,123024-121.45963-31.22702001,2
619ed7e955c6fc7b91d817140a6d6591,f07bb7fee61b59ec592b8027deba0640,2
123012-121.393806-31.16907101,010514-121.393806-31.16907101,3
0820cbfdd5aa1fb1ed6d7d75fa54384a,794b76900b1423cadb232ec0befb26c1,2
122819-121.52211-31.23639001,122919-121.52211-31.23639001,2
26aac3fadacd66c4d608f2df2d257c93,9ef999259a00daca1e1e0319f4227c81,2
123119-121.53917-31.22840001,122714-121.53917-31.22840001,3
540c0c5f9baee7345b9fef2b091dd665,6df8169f03cf0059f0eaa7f724863929,2
12318-121.43306-31.22417001,01058-121.43306-31.22417001,2
e6db0795c411c0b308d1f0d5b4c2a166,9e58c1453233ad6f9be256e1ff5fe0db,2
122816-121.42934-31.13303001,122817-121.42934-31.13303001,2
00ef6dc61dee0b49343554a68564f23f,9ca265972c14e8024737829d5494bbe1,2
123110-121.42445-31.23498001,123111-121.42445-31.23498001,2
04b311987dd9e85e4934f828dc31e0c7,a6ed392bce330068773a938cdd343614,2
122819-121.4945-31.14566001,123120-121.49741-31.14084001,3
97f5e9097a3bc8517d2edccba6734da3,227a8cf2b022ddfe497521c29482b250,2
010416-121.3807-31.18640001,122716-121.3807-31.18640001,3
7dd09a1ee88afd22ae28cc20cbc7fffd,8fcd9e02aa8c04561caf47f8d2b692bf,2
010411-121.4411667-31.19747223,122917-121.4411667-31.19747223,11
6213178970feff4423e71980cccb3928,a7eef7fe0a3c3d474b375980c8995319,2
01046-121.516-31.24090001,01048-121.516-31.24090001,2
fcb6d33fc823f9bcb27db40509bb4203,38076f041786b7721d7dc48fd090539a,2
010613-121.40872-31.27424001,010420-121.40872-31.27424001,5
d4bb4ffcd8c2220a1dad652bd72636e4,d48ca1ef1bbab97c4aec95208dde27b3,2
01049-121.48176-31.23285001,010410-121.48176-31.23285001,4
848ba33fee6991053a7a93c927280b4d,cb765f9d4692ce39252056eb70ccc008,2
122711-121.41194-31.17254001,122712-121.41194-31.17254001,2
70813b9294ba321331e3167ea968b804,c9292745426cc75a07d4984b67e09114,2
122711-121.54944-31.18493001,122719-121.54944-31.18493001,2
0e65781dc911afef882cf4a74b00837a,7bdea42b0807e9a67f62a519eed987e0,2
010614-121.48011-31.29320001,122813-121.48011-31.29320001,2
e2c2df36bbc925db691789b720dc1fc2,97aecd60873be726cd16461846b9e015,2
010512-121.45419-31.24132001,010510-121.45419-31.24132001,5
33f362eb660cdfdcfe8c2288696d0ff8,f84f1909df7b58666ad2be4a04d89b99,2
01049-121.49625-31.16796001,12275-121.49625-31.16796001,4
eb7b53474027317b58c3b409882f3ecf,0250c39068c27a3f7ca6be2eeefac6eb,2
010513-121.39222-31.30611001,010511-121.39222-31.30611001,3
c5e59320591ef16b79c88aa60ba24d88,4a65a4a9fcaac2551e74a7e56e59f865,2
010418-121.54087-31.23495001,12308-121.54087-31.23495001,2
834ebde1c40a04398958ba922806c4f0,8affc362c651c157ad59c65ba638f1ac,2
12311-121.51194-31.24194001,010220-121.50831-31.24103001,3
6265e068e549d0c53ea96a040718762f,f8c1265a116fe9110ca2dbb4bd78158d,2
010413-121.42667-31.20528001,122816-121.45542-31.24415001,2
2b58a006a6d875b95a3855cf13b57168,973b4c52b8d803d970d0d4fecf51cea4,2
123123-121.4175-31.19619001,01044-121.4175-31.19619001,5
4a490cde957954c7b04a7bdcd27f907a,01306d1eadcb33767763e907d084a54a,2
122815-121.50786,30.84248001,8
c274c12b7bdfaeb2ed398f5a069ac597,3afb7047843de3d1e55c5b5684dad020,2
123118-121.54492-31.17383001,010416-121.54492-31.17383001,8
d0e945d38526b9e4e561fffec53069f9,0c362767b4eab7c2935c17fa1fd6203a,2
010418-121.62328-31.21614001,010412-121.62474-31.21588001,2
8f5bf8067bd1343bd66cf45e8151942d,75bc2faf247efe4d15b0a70222bed48c,2
01063-121.31361-31.33889,01066-121.31361-31.33889,5
1904aefe7652b2ca812b409143f6ed1c,160f8f2120016945e57ce8affef9d0a2,2
123123-121.38962-31.19144001,123023-121.38962-31.19144001,3
70813b9294ba321331e3167ea968b804,695f77f90d438070488c2e7e09d459f9,2
123110-121.54944-31.18493001,010319-121.54944-31.18493001,6
60bf487a5a2e6e4a0be6ffe402eff700,df702dc17f288acc1a5f652670a4a1a0,2
01055-121.43114-31.11482001,12295-121.43114-31.11482001,4
7bdea42b0807e9a67f62a519eed987e0,197261386227aa7b7914ec48573a7e0c,2
122722-121.44287-31.12477001,122721-121.44287-31.12477001,2
2ba1a16f86c3d101c1b5b586bf631e0d,a586d95cd01f00ced3ac5efcc8206dd9,2
12282-121.54792-31.27682001,12285-121.54792-31.27682001,6
c49feead37460b8d1e799e86a63a816e,8c1f0936a87cceac5c7596ed1940040a,2
12303-121.58172-31.12681,12304-121.58172-31.12681,2
ab72e19de5a0a768d2d0cd00d80b5c3c,06af8ba7fe9aced0be6bd702c922f569,2
01015-121.52193-31.15563001,12315-121.52193-31.15563001,2
371b30e6203acca340c0ea9fa22ade4a,09700ecd42bd960c00070e67638935d4,2
12293-121.43936-31.18538001,12283-121.43647-31.18374001,2
0d16fe676d15f9f9e15bec67f5488bb4,ea8ed853b534ec8934e4a5303a284e02,2
01011-121.201948-31.05001801,123124-121.201948-31.05001801,3
3b04ebc60c9336f4a4e42959261721e1,bca5268f2157e327adb0132678688f62,2
01013-121.4781-31.12205001,01015-121.4781-31.12205001,7
f1c95a7840504aaf5f0c90c8c7a6e405,5e5eaf7bc6673296e6c2286f3dfeb888,2
01028-121.58788-31.26278001,01029-121.58788-31.26278001,2
e532d592b5e31ebfea388340c3ce1435,363d5f4f74f28f973cae6f09831f8bfe,2
122810-121.688275,30.92394001,22
b79543b52e36e1c50d7fac7eeee29fbc,42279db158f460a90d5087c05c8cfd17,2
123015-121.43184-31.22857001,123011-121.43184-31.22857001,2
3ebed6106238038bd9a59f5c7c215f91,1bfc93c5c47bf3725de29f4f13d3e76c,2
01043-121.47015-31.23886001,12297-121.47015-31.23886001,4
cf762f87dbf9b3d5e2f0d585cda61350,2af6a28e7735d93df7c790b03a121822,2
122919-121.47552-31.23922001,123124-121.47552-31.23922001,3
e6d00a70735f69cec062484aac6c8d97,fda52f2fbccfca52fe12169803d93a71,2
010220-121.363-31.21560001,010520-121.363-31.21560001,2
1fa07c69f0f84a4225a6e2797f82d714,dc0de1ac4ef2e597a2b6a59e1a83d5b1,2
010121-121.4343-31.21091001,010122-121.4343-31.21091001,4
7ff700fb427f5091107b359b32bcf1a2,dd23d34559d098b1d79419443ce0dc48,2
010113-121.48679-31.28146001,123021-121.48679-31.28146001,16
a53ef47343a556697377ee818ffd380b,d8d11866c32fe5526b48be2c6897be9a,2
010215-121.439-31.23770001,010514-121.439-31.23770001,4
0a9a09f51be74991455377832c3c1450,13d7da14488b2ae00d08eebb3e0a3a2a,2
01048-121.42639-31.18750001,01067-121.42639-31.18750001,2
cca39422e58e39b816f2c76cf1fa63d7,0ec0ac54aa0ef7fd38312740e561c433,2
010522-121.75704-31.10813001,122911-121.75704-31.10813001,2
b53eeb1f92e4664103c5c912260bb9b4,d1f4e59322487e2a1b75de79691d02dd,2
12279-121.4552-31.19213001,12278-121.4552-31.19213001,2
eb74e7c6bebb891a870a637d426b4eb1,788e08ed009e29f9b5dfa4d7f43b7864,2
122814-121.628413-31.27545701,122914-121.628413-31.27545701,3
541d745d7cd73cbaae3a7e45959d29f7,0dcacd0458d405df30d2c86bb235a5b1,2
122910-121.46199-31.21206001,123014-121.46199-31.21206001,2
39fbcb0a0635bd3477e2335fe7f94bec,fe833a3cf2377f704bb4636c359049cb,2
122917-121.44257-31.22348001,122921-121.44257-31.22348001,5
711db3fa102ce20fb598717cab22df00,904828f37dbe2592b721dcb29515c6e6,2
010523-121.511-31.23139001,01058-121.5075-31.23167001,5
676c69fa46e086d74ff2b0bf530fdaf3,fd11c89c68b3e8950b652ca94fb87327,2
01068-121.6353-31.21410001,12308-121.6353-31.21410001,3
bc00a54eba1cd717d10a1d47ded935a4,d2699935932eb099b46591d8f4057e79,2
01033-121.54944-31.18493001,01013-121.54944-31.18493001,3
2db58648e9c278dcd6fd0f8381305e68,8d134cb61afcce445242e8bfdac51a9f,2
122719-121.516-31.24090001,122717-121.516-31.24090001,2
07f56779c61622ed89ffe032c7e65a44,e9605366ac95bb3aa1543c31c62b8378,2
01035-121.44025-31.36908001,01051-121.44025-31.36908001,8
235c94112e746a4106bf9e01e2e220f7,e07b9bfbfbf52210cddffe9c8cb403f5,2
010523-121.47015-31.23886001,010522-121.47015-31.23886001,2
fc737be831ab587aba791cd0a23ed2fa,2a04c25468407c2acf9a17063ba082df,2
010612-121.62474-31.21588001,010611-121.62474-31.21588001,2
e79ff0d79adeff4725fdfc94e4c9f3bd,60972457ac2a896faf8409b74524daf0,2
010214-121.38206-31.19835001,010215-121.38206-31.19835001,2
e374291112b3448893c65f1ac92d1d8e,71155a62a40fb8b7d542007b83485d0d,2
010412-121.53083-31.22472001,12299-121.53083-31.22472001,3
ddb67036c1196b7ca090aa6c90ba9798,a554df0fc44489b262e28f1fa702c2a5,2
010221-121.4735-31.23763001,010422-121.4735-31.23763001,2
648d1b0472f29c729cc75f0f688a22a9,d6eb7a508ef2c6804faa1b988859c42c,2
01011-121.49453-31.27447001,010313-121.49453-31.27447001,2
6564ca1b47f253bbcd41af76eba77355,468b4f339e88a246b2800b168c604724,2
010512-121.21342-31.05258001,010510-121.21342-31.05258001,2
caaace8ec950059c6ae0b5bdd990ebf2,9743c31de005b21a4bead7f1b8ae0a2a,2
010118-121.4874-31.22350001,122821-121.4874-31.22350001,2
f859f24e940eb2dbf07cc5c70f2b3670,e03bbf02b0e59d642b6366a7d8d118ef,2
12293-121.1953-31.30732,12292-121.1953-31.30732,4
e5eb03161b5ddc154fa5835ad8355f30,bfe67e4d93d0b1d2eb59a277f78753ae,2
12292-121.43247-31.26429001,01012-121.43247-31.26429001,2
a9ba16810b200cc468e274a49e35322d,e9605366ac95bb3aa1543c31c62b8378,2
010216-121.44025-31.36908001,010215-121.44025-31.36908001,2
086227354d2227710abc742bbe1e75bc,909f7882a3cfdf77968fcc9ca67c33df,2
010512-121.3152-31.13886001,010515-121.3152-31.13886001,2
730dd56bd80bcc1ff5c0aafff4632606,4c0e6165cb5ed93be76c11d548820c78,2
12272-121.40852-31.21644001,122711-121.412862-31.21998801,4
c95f4b2575cc1a70a90dd3b0c581f7de,0160eda0a159931c24d9e6404fb01f27,2
01029-121.35522-31.11068001,01022-121.35522-31.11068001,3
2209576d52167788633b1df864ca7f38,cdd008a04ba932cb54475adb57dbe15f,2
01015-121.425833-31.19444401,123123-121.425833-31.19444401,5
70813b9294ba321331e3167ea968b804,3ae60f60c5766141be47d7f5a55dd2ae,2
010418-121.54944-31.18493001,010613-121.54944-31.18493001,11
a233b19dd8e7274193303d44fa73201d,bbfba551c41bcae6bc64d38ba15a7240,2
123117-121.484-31.22390001,123120-121.484-31.22390001,2
08c00ee364a67fbf7ce9558352d3eca9,03e925c73940555d704f38c7dc4ee4f5,2
122822-121.19238-31.41203001,010413-121.19238-31.41203001,2
8eedf583beecfb37779700327cafddba,fc1065ea6d8740db347badc5fc16d408,2
010516-121.458-31.22933001,122919-121.44014-31.24662001,2
3ae60f60c5766141be47d7f5a55dd2ae,d2699935932eb099b46591d8f4057e79,2
010418-121.54944-31.18493001,010414-121.54944-31.18493001,4
378af355a591e0671b02fde3b2e38ef9,2fee5be9f945d9a55e55057495496416,2
01068-121.44801-31.20548001,010222-121.44801-31.20548001,4
9d31260be5032791f0a913b7750145a3,2d3f16b4a35c3ba2b2e315ea8b58af6a,2
12294-121.323-31.30290001,12283-121.323-31.30290001,2
2d74bd72f1187b8728b05d95f26f3463,3a16ba2548fa732a700fe92c9f30f775,2
123112-121.40028-31.17574001,123117-121.40028-31.17574001,2
9d0c0473c67722a6d7bb62d5f5720b2d,102a2d822a03ff74395a0ab587604122,2
01054-121.4945-31.14566001,01047-121.4945-31.14566001,6
b166939904a18ab8ae590558dd870e18,a554df0fc44489b262e28f1fa702c2a5,2
123017-121.4735-31.23763001,123018-121.4735-31.23763001,2
78f5f7210b26621dc32d3df8a32a29f9,d7b21641aab7f829bc9aa5fae2c84f57,2
010212-121.39591-31.13346001,12282-121.3873-31.13497001,2
3afb7047843de3d1e55c5b5684dad020,6c46c13eb2588b0867d8235fc6df0579,2
010218-121.54492-31.17383001,010119-121.54492-31.17383001,5
3491edf523147db1b98916f2cad82c08,e1db1c31501fd1d791398efeeab05329,2
010314-121.4329-31.25550001,123123-121.38721-31.25379001,2
465bdaeea03cfe22aa6ccd4ed23b311d,0cebfb3ec3d578b300581eb69020b82c,2
12296-121.52193-31.15563001,010524-121.52193-31.15563001,4
f03f63ee92fa4103a5b392f78a5eb255,6d27bd459314bb8b40d7eadd1a43f7fd,2
010118-121.52797-31.31469001,010116-121.52797-31.31469001,2
39cd7818a78d5c1ad7b80cb370da7a5b,f1b5a959c01ae2c92ddb5d035754bb12,2
010415-121.44355-31.21520001,122819-121.44355-31.21520001,30
4503ac6f6d54ecd5cae4879e59129e26,2af6a28e7735d93df7c790b03a121822,2
122920-121.47552-31.23922001,123110-121.47552-31.23922001,2
bdb33bde09c57112f54c3edeecfefff5,18ff63ccdd33c2afb2ed8497f01e6550,2
123112-121.51984-31.23291001,123111-121.51984-31.23291001,2
bc38c363e9467a6c930fbac21d79d67d,aced0e55e55c03dec482c1a832c880b5,2
010118-121.43861-31.18806001,123013-121.43861-31.18806001,5
0f64a02b305bd6321abbc871d3d535f4,b27645b16deb4897838f6351c0f6edca,2
010118-121.50598-31.14538001,010120-121.50598-31.14538001,3
3060a282a50a4f9a5adf022141151cdb,cb1e44d70b7b6147e02d0e8fee8821e3,2
010118-121.52567-31.17292001,010119-121.52567-31.17292001,2
8fbb02f787512a9bd58e25d236e66a3d,483f30cd443d3883ba1ec04cf60103bf,2
01068-121.40333-31.21361001,12289-121.40333-31.21361001,9
619ed7e955c6fc7b91d817140a6d6591,a856786c09752f9164c64e3e99e37c5c,2
12284-121.44925-31.27256001,12303-121.44925-31.27256001,2
33344fac7ee00444dfdba8bc63f149ba,98bf2d5fd96af7f94e07bd775d3191b1,2
010314-121.63727-31.19393001,010313-121.63727-31.19393001,2
4f5e151f10eaee9905725acc82045be4,3fc64a2f831e3429523b81d7f7bc2beb,2
010221-121.37893-31.31719001,010220-121.37893-31.31719001,2
23bf971d342f29c6208178382a79b03b,0b0dbf90c4dfa09719421cc5b3c3faf9,2
12311-121.54792-31.27682001,010312-121.54792-31.27682001,68
06e53f9c7185985d74e1e4e1e3e07ec6,4e44807edd829ee3c38dc1b159ccd50a,2
122812-121.56779-31.26831001,01049-121.56779-31.26831001,5
88fde1f32e2b99203732918d50001fe7,8b186c79da17dff4934da021973bfc65,2
122916-121.46575-31.21261001,01048-121.47494-31.19433001,2
4aaeddaae54dbef6d055dcfb35e1c5d7,aced0e55e55c03dec482c1a832c880b5,2
010211-121.44083-31.18111001,01021-121.44083-31.18111001,2
973b4c52b8d803d970d0d4fecf51cea4,ecf4e040ca3710434fb05b535af3e97e,2
010511-121.42251-31.23155001,122911-121.42147-31.23223001,3
b0ae94fe57637d7afc99132f978bb8e7,be2429f2074e453fce52d1483e7551f6,2
01054-121.45963-31.22702001,123024-121.45963-31.22702001,3
9ef999259a00daca1e1e0319f4227c81,1f01de48075825f40e85495bf365b2fd,2
12299-121.53917-31.22840001,12319-121.53917-31.22840001,2
6b33a9d2c879f76bd5474f4356da51d4,6b231419e06b8419e5c0a6b30b88bc5e,2
123117-121.41528-31.21488001,122810-121.41528-31.21488001,2
e5abdc3dd49715f85e2c1d70f7fee989,1759457aad6c705ec2b83a18211f690e,2
010415-121.51691-31.21027001,010410-121.51691-31.21027001,2
117c463f640f4ea665b9e4c0d3d02f61,a4b8b440ccba28300f8028ca44e88958,2
010421-121.594-31.27800001,12291-121.594-31.27800001,4
8787261371ab6f16d87cf96d687da41b,d7f74ee80353242130808df48f483797,2
122910-121.472328-31.30157001,010514-121.472328-31.30157001,3
8c48c0e528e511fe9f5c3321d7fa4a50,27fa0e2c3d54ede6fd6aa12ff7d459e3,2
01069-121.43936-31.18538001,122914-121.43936-31.18538001,2
3ce1eb4e6de44af3e1dd2fe51ee13818,9fb9cbcc36ecf4ae5ba2c75a32cb306c,2
010215-121.65938-31.27690001,010217-121.65938-31.27690001,2
75bc2faf247efe4d15b0a70222bed48c,c9537e231c441286a659bb821520baf4,2
010615-121.4323-31.33988001,122915-121.42873-31.35356001,2
81de51e52df93662bb93817c4d6b3459,dfd6038c313d0820a720a20f31dfeaea,2
010424-121.32318-31.15476001,010422-121.32318-31.15476001,2
da7eb05faecef79d2077ec48c6d26f24,c8a9f00c7591387fe59006c2705ba18d,2
010420-121.4451-31.26070001,010421-121.4451-31.26070001,2
09e39d3bba40926a82e185dcf40c4234,06ac483ccbe065335a4745f720725b16,2
010114-121.43392-31.36763001,010115-121.4289-31.36740001,2
116e50c06e08fae48b0d75f66c94dbd4,a7eef7fe0a3c3d474b375980c8995319,2
010216-121.34333-31.15889001,010215-121.34333-31.15889001,2
64fbf7d113f98d829c3a535aa2840561,fc737be831ab587aba791cd0a23ed2fa,2
010612-121.62474-31.21588001,123110-121.62474-31.21588001,3
593cc40b077cc5010dcab41e2353e512,a6b099f2529ea2be7ce6506e1b71421b,2
010614-121.606,30.92180001,24
3fe9fb04fcf47df1e1f95e8080e7e77d,ba3c94c27c52a13de613621569102ae3,2
010213-121.49175-31.27251001,122920-121.49175-31.27251001,3
842588a758c9a8fe3e0326c8d4c52d02,53f01799f918cfc52753de69171fbd19,2
123120-121.36487-31.35412,01013-121.36487-31.35412,2
c92286e132c2c640bcb9fbb57adb2d84,39cd7818a78d5c1ad7b80cb370da7a5b,2
01027-121.505627-31.12817401,010124-121.505627-31.12817401,13
f9277d79290e5700843c39facf145b5f,519cf23d1a42a732e709319437787ca7,2
122717-121.53072-31.18769001,122715-121.53072-31.18769001,2
2596588651881337bc02c733e04107d8,655461d5e31aa51b5b84475fde4636fe,2
010119-121.44761-31.27531001,010120-121.44761-31.27531001,2
f84bd5ab116aa859113673c1c658d72e,6e5650bb0d59ad9a99f7fb689665a0b8,2
122823-121.450734-31.19151001,01031-121.450734-31.19151001,2
0fb33563408036446daffaf6fc514bb4,e1b4b19a93f92cfba77d420bb28f461a,2
010524-121.48176-31.23285001,01061-121.48176-31.23285001,2
7c782165a32192c1059a72dd5aceeca9,b55f94d9cc23a70e1f3ca8a1fa55211e,2
12297-121.41397-31.19547001,01062-121.41397-31.19547001,5
be2429f2074e453fce52d1483e7551f6,ccb094d5101608aff167b0c2985e244e,2
12304-121.47015-31.23886001,12302-121.47015-31.23886001,4
b2de66bb328cd51f3ee1428c151a591a,16f497bfeaf8598cd55c26620368b8f6,2
12273-121.29699-31.20352,12274-121.29699-31.20352,2
2cec978f64f7138d74f07d42d466b37b,6b3f9e476d94e4bf59d4d8fa8d6751c9,2
123116-121.48372-31.23077001,010613-121.42212-31.27336001,2
d4dbe18dc4f8e29cae86fcaee27b6f72,990b88e571f7980062c614eca548543e,2
010612-121.4193-31.25154001,01038-121.4193-31.25154001,5
4cbe3c05d762544684684ea6fe8ae037,d2699935932eb099b46591d8f4057e79,2
010316-121.54944-31.18493001,01039-121.54944-31.18493001,2
e7902567c892c795804716ac9b2ce69a,0cf0bd9010a1d7a7983a04352196644f,2
122918-121.443126-31.25607101,122919-121.443126-31.25607101,2
de32c4e01a8da0074ec9be859900919b,b223641750bf2d320651b2a57c544c9c,2
01013-121.44614-31.18757001,01011-121.44614-31.18757001,3
465bdaeea03cfe22aa6ccd4ed23b311d,06af8ba7fe9aced0be6bd702c922f569,2
01015-121.52193-31.15563001,12315-121.52193-31.15563001,2
0114aa1eed19eb6046a572566bd6e1c8,e9605366ac95bb3aa1543c31c62b8378,2
12287-121.4323-31.33988001,01068-121.4323-31.33988001,2
48304acf997d818daec3bfddbff4c07a,3cde039e7cc71548c64b59e0fab6b40f,2
01023-121.37342-31.11419001,010119-121.37342-31.11419001,2
d3322a320b6e37350ee21513fc909626,15e6274c1161422fc9cbd6129ba13821,2
010417-121.44989-31.25579,122913-121.44989-31.25579,2
c95f4b2575cc1a70a90dd3b0c581f7de,16d9c9ee30fc6421d8accc909cfdfd17,2
01035-121.34148-31.06410001,01034-121.34148-31.06410001,3
81de51e52df93662bb93817c4d6b3459,942e825947665da76befc77a2f4935c6,2
01033-121.32765-31.14784001,01034-121.32765-31.14784001,3
604ef53185f6723448a6b506c4804f1b,0b7a09406c25093d7ade90e0290c485c,2
01066-121.46-31.25389001,12291-121.46-31.25389001,2
4d2de0c457fce388dae0ed2ce68fe381,9af89002a59598bbdb57b5598898791c,2
010220-121.40697-31.28080001,010114-121.40697-31.28080001,3
977c322f193e5da6f6d13e565bb172c0,ec58085d22cfda5d0b527f14f13f5373,2
12293-121.46551-31.33163001,12292-121.46551-31.33163001,2
0a9b02b712e080035c0ab9c54be4e37b,7fb45a66cc7cab32dd8b1a96ee590b07,2
010421-121.892,30.88570001,12
f9ca648ff21e972b2c3f7ff747b0c6c5,d28b1d0c20797e15987017171f135679,2
010216-121.4261-31.24363001,010214-121.4261-31.24363001,2
52c2f8f953fad740342be526b18429f1,38f1c1faef2e4f605c6117000240350e,2
12281-121.42036-31.22362001,12282-121.42036-31.22362001,3
e7b9d1263ec25651e6743c95ff8f7e5d,6d428db6c2d40674f80045489ddf8835,2
01028-121.61627-31.28592001,010513-121.61627-31.28592001,8
848ba33fee6991053a7a93c927280b4d,1d80534d0fdc02d0fc6acdc0e6a7fed9,2
010412-121.40091-31.16655001,122910-121.40091-31.16655001,2
9e9bb176bc98af2f18f8f59f0264b0ec,3d0d16dfdd5212260e83915fd08e5712,2
122720-121.47833-31.26083001,122717-121.47833-31.26083001,2
b9293f77907a8e55431ab3a8f7f572ba,4e964f7c2e35d67acd08bfdabaa05f75,2
010410-121.46518-31.25257001,010513-121.46518-31.25257001,2
8c26be2eb50bad91b4fae8e829a2678d,07085635700c1fbd9a241435f27a15e5,2
122820-121.42367-31.23206001,122819-121.42367-31.23206001,2
5b1cf54570d277bd629ecfd4f2799be3,cad94f9cb502f26ba863fb9414f5b948,2
010319-121.45301-31.18738001,010316-121.45301-31.18738001,2
01776be44394b4a9ef096db8aec045d7,6541ed75ed668926d0b972cdbe70091f,2
